-845	1718	3702	-379	-131	707
-729	1106	3899	-957	886	884
-941	-75	3723	-1259	854	813
-832	-612	3272	-1341	375	472
-736	-698	2641	-1362	-228	295
-470	-827	1947	-1243	-536	116
-225	-469	1484	-784	-422	-91
84	63	1407	-223	191	289
-119	145	1907	-87	728	771
-364	-157	2873	-58	855	843
-574	-32	3611	29	423	767
-167	54	4032	80	-37	1206
-234	170	4597	161	-325	1935
-527	-465	4948	249	-458	1928
-459	-2013	5520	131	-240	1032
-80	-2351	5821	-241	-483	-250
-236	-654	5338	-759	-1143	-936
-2482	274	4372	-938	-1225	-552
-4168	18	2842	-986	-88	-522
-3224	551	3774	-834	1434	22
-2811	1207	5848	-633	952	208
-2918	1624	6928	-577	-592	285
-2131	337	5922	-463	-1450	126
-1378	-696	4354	-23	-1057	-4
-944	-986	3404	681	-129	-6
-779	-1120	3223	999	644	-177
-712	-565	3400	891	959	-574
-947	-17	3757	690	623	-981
-855	446	3731	476	-231	-1102
-541	517	2838	425	-1171	-1065
-176	318	1789	296	-1029	-1256
-29	164	1641	153	-191	-1417
-204	163	2437	2	343	-1350
-126	371	3192	-35	-66	-1083
31	697	3447	-76	-573	-832
-87	883	3656	-5	-780	-529
-376	811	3908	-25	-713	-533
-606	788	4416	-185	-304	-456
-76	434	5043	-238	-41	-232
-121	555	5661	168	-391	327
-636	-141	5225	242	-772	221
-1177	-593	4506	513	-138	-307
-2938	-84	4573	718	337	-568
-2924	705	4680	954	365	279
-2666	-218	5644	756	264	803
-2594	-598	5634	445	-331	456
-1692	211	4973	201	-370	117
-1059	573	5008	-1192	1549	-9
-1766	845	5137	-1217	134	5
-498	-226	4248	110	526	-10
-459	-264	4260	167	483	-239
-457	-128	4119	190	401	-453
-429	131	3912	272	456	-475
-434	343	3847	326	597	-355
-464	409	3765	352	692	-236
-484	307	3786	375	759	-167
-470	196	3795	352	763	-115
-469	250	3818	276	723	-88
-481	414	3856	202	704	44
-418	445	3813	162	702	193
-367	280	3838	155	883	300
-389	31	4005	122	952	222
-373	-76	4075	96	824	94
-394	-104	3950	110	706	-13
-279	-107	3930	108	647	-137
-79	-17	4028	83	656	-221
-111	174	4185	90	673	-196
-293	345	4428	108	607	-66
-447	428	4772	108	483	25
-619	274	5012	176	163	16
-484	573	5335	205	-97	128
-397	711	5872	226	-387	331
-676	1155	5911	139	-894	154
-1119	1249	5001	-24	-731	-78
-2231	769	4726	-278	195	-444
-2701	482	4797	-484	287	-396
-2985	-570	4549	-475	112	-470
-2975	-1160	4154	-389	30	-1099
-2359	-1086	4090	-166	628	-885
-1753	-330	4672	-37	1259	-466
-1408	481	4786	-139	1225	-176
-904	805	4027	-502	718	-30
-638	638	3196	-980	232	-130
-342	20	2442	-1386	-15	-388
-278	-449	1935	-1453	-382	-816
-122	-456	1116	-1331	-922	-1060
194	-579	735	-591	-378	-729
-257	-616	1807	138	744	-173
-1084	-134	3437	432	807	163
-809	231	4225	578	292	662
-249	66	5137	591	-123	980
-281	-127	6144	337	-603	892
-735	349	6354	-128	-1368	638
-511	481	5669	-492	-1783	900
-463	-482	4793	-493	-1953	945
-922	-1035	3718	-404	-1638	706
-2412	-1026	2868	-269	-1179	994
-3635	-1709	1583	-466	307	651
-3042	-698	3959	-536	2093	530
-3876	725	7308	-263	217	244
-3825	1556	6958	-245	-1434	143
-2204	422	5529	-363	-1354	-3
-1821	-642	4429	-211	-363	-112
-1777	-1579	3851	592	36	-276
-1181	-1436	2982	1453	-111	-588
-770	-255	2632	1736	143	-751
-534	446	2747	1557	165	-306
-289	508	2653	1010	-40	-211
-244	390	2293	457	-186	-526
-247	269	1872	135	-261	-672
-159	243	1827	-94	-70	-748
-196	126	2447	-233	-80	-612
-116	126	3101	-255	-489	-322
-184	241	3548	-86	-954	-153
-662	-439	3828	68	-785	-637
-1053	-810	4497	22	-570	-1646
-429	18	4854	175	-650	-1718
-330	824	5087	493	-878	-1152
-1857	414	4727	441	-886	-1271
-3490	1067	3509	643	-244	-1609
-2297	1543	3742	1551	1614	408
-3602	7	7593	1143	1370	912
-4478	-1082	8210	613	-1324	96
-2592	-86	5139	374	-2252	-293
-1624	814	3359	-55	-989	-49
-1138	694	3622	-499	650	328
-867	484	4134	-791	1053	551
-943	-116	3636	-1116	849	636
-972	-578	3155	-1222	739	337
-780	-781	2611	-1331	549	-114
-394	-539	2042	-1379	216	-514
-229	-76	1747	-1103	25	-683
175	461	1700	-348	124	-80
-189	629	2305	147	411	870
-181	288	3046	378	502	1576
-395	-283	4152	464	247	2043
-728	-710	4695	244	-688	1858
-669	-861	4336	-17	-1200	1575
-10	-1165	4357	-85	-826	1212
244	-1206	4517	-417	-794	545
-555	-491	4063	-633	-1156	591
-3181	-345	3541	-481	-1316	1002
-4755	-948	1821	-760	578	302
-2775	-482	4211	-1197	3192	-311
-3408	467	7821	-1018	2018	-865
-3990	1646	9006	-785	-852	-544
-2518	972	6906	-628	-2763	627
-1455	-216	4524	-104	-2554	698
-528	-405	3201	542	-1150	868
-754	-930	2835	987	17	718
-498	-1155	2650	1246	791	224
-761	-719	2981	969	1255	-522
-1002	-419	3428	651	1036	-986
-1118	-235	3524	400	245	-1374
-825	-12	2795	392	-549	-1604
