-1163	3	3575	-36	-49	185
-1251	-298	3722	-52	43	110
-1346	-339	3847	-44	25	-32
-1378	-64	3910	-26	-36	-103
-1456	237	3807	-10	-129	-9
-1448	316	3622	-2	-150	95
-1379	141	3590	-9	-59	133
-1399	-84	3760	-20	5	102
-1438	-229	3885	-14	-40	27
-1447	-200	3869	5	-114	-13
-1413	-117	3804	34	-101	-13
-1337	-58	3812	70	-24	-11
-1362	35	3865	78	-30	-34
-1397	79	3880	54	-58	-34
-1431	127	3798	26	-74	-46
-1444	85	3743	-17	-44	-32
-1448	-20	3718	-39	13	-3
-1458	-118	3759	-45	80	-8
-1464	-173	3791	-19	59	-32
-1438	-164	3779	16	37	-80
-1445	-105	3832	35	33	-119
-1481	-13	3832	19	3	-154
-1453	36	3723	3	21	-131
-1441	37	3721	0	91	-79
-1414	39	3737	-2	142	-34
-1420	44	3782	-12	176	-4
-1449	48	3840	-18	169	18
-1527	35	3849	-33	125	39
-1541	40	3800	-45	93	44
-1530	8	3789	-40	105	64
-1528	-29	3793	-37	79	50
-1523	-13	3754	-35	67	42
-1673	15	3700	5	-8	-7
-1663	-7	3697	9	2	-13
-1666	7	3717	5	16	-21
-1679	15	3731	4	5	-27
-1694	32	3728	4	-18	-29
-1696	14	3728	5	-29	-27
-1669	19	3694	8	-17	-27
-1647	16	3721	9	-1	-21
-1665	4	3715	6	-1	-18
-1658	20	3718	9	-10	-20
-1671	9	3716	11	-19	-27
-1672	14	3718	15	-20	-29
